generation,population_size,mean_fitness,max_fitness,entropy,mutual_information,travel_gene_freq,num_migrations
187,164,-160348.78504829772,-158228.14281142282,4.710733665811462,5.289266334188538,0.6097560975609756,0
188,178,-159611.0583133116,-158228.14281142282,4.3034048407755625,5.6965951592244375,0.5224719101123596,0
189,176,-161225.03829036615,-158228.14281142282,4.426954535727112,5.573045464272888,0.5397727272727273,0
190,164,-160753.51220329292,-158228.14281142282,4.602088033914573,5.397911966085427,0.5426829268292683,0
191,172,-161565.12270437522,-158228.14281142282,4.747287056672706,5.252712943327294,0.622093023255814,0
192,164,-159800.52510332406,-158228.14281142282,4.5139942607590555,5.4860057392409445,0.5853658536585366,0
193,172,-160577.1264003966,-158228.14281142282,4.330680209936924,5.669319790063076,0.627906976744186,0
194,162,-160510.31373809633,-158228.14281142282,4.373136353635528,5.626863646364472,0.5925925925925926,0
195,172,-161242.19864869438,-158228.14281142282,4.214686809722,5.785313190278,0.5465116279069767,0
196,176,-159812.75106272756,-158228.14281142282,4.408048971813449,5.591951028186551,0.45454545454545453,0
197,166,-161349.64573015025,-158228.14281142282,4.3319349776915645,5.6680650223084355,0.4578313253012048,0
198,176,-160291.67688681476,-158228.14281142282,4.617392903977572,5.382607096022428,0.4772727272727273,0
199,164,-160735.3485802676,-158228.14281142282,4.641663197339623,5.358336802660377,0.5,0
